            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000
            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000
            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000
            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000
            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000
            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000
            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000
            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000
            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000            0.0000

            0.0000         1805.4991         3599.2001         1093.7532          717.0231         7033.1972         3629.8192         4308.2690         1863.3991         6748.7292        11529.5405         4182.8427            0.0000         1805.4991         3599.2001         1093.7532          717.0231         7033.1972         3629.8192         4308.2690         1863.3991         6748.7292        11529.5405            0.0000         1805.4991         3599.2001         1093.7532          717.0231         7033.1972         3629.8192         4308.2690         1863.3991         6748.7292        11529.5405
         1805.4991            0.0000         2075.4472          753.8873         1288.1822         8783.6100         2266.3413         2910.0225          776.3876         8010.0818        11175.3029         2613.2725         1805.4991            0.0000         2075.4472          753.8873         1288.1822         8783.6100         2266.3413         2910.0225          776.3876         8010.0818        11175.3029         1805.4991            0.0000         2075.4472          753.8873         1288.1822         8783.6100         2266.3413         2910.0225          776.3876         8010.0818        11175.3029
         3599.2001         2075.4472            0.0000         2764.6070         3294.8773        10479.1801         3115.2486         3436.2624         1735.8051        10063.7661         9722.5442         2901.0626         3599.2001         2075.4472            0.0000         2764.6070         3294.8773        10479.1801         3115.2486         3436.2624         1735.8051        10063.7661         9722.5442         3599.2001         2075.4472            0.0000         2764.6070         3294.8773        10479.1801         3115.2486         3436.2624         1735.8051        10063.7661         9722.5442
         1093.7532          753.8873         2764.6070            0.0000          539.0031         8029.8216         2641.0076         3319.5552         1150.8111         7376.7865        11549.0237         3130.5634         1093.7532          753.8873         2764.6070            0.0000          539.0031         8029.8216         2641.0076         3319.5552         1150.8111         7376.7865        11549.0237         1093.7532          753.8873         2764.6070            0.0000          539.0031         8029.8216         2641.0076         3319.5552         1150.8111         7376.7865        11549.0237
          717.0231         1288.1822         3294.8773          539.0031            0.0000         7497.0782         2914.0272         3591.8243         1630.7428         6875.4796        11410.1997         3480.6514          717.0231         1288.1822         3294.8773          539.0031            0.0000         7497.0782         2914.0272         3591.8243         1630.7428         6875.4796        11410.1997          717.0231         1288.1822         3294.8773          539.0031            0.0000         7497.0782         2914.0272         3591.8243         1630.7428         6875.4796        11410.1997
         7033.1972         8783.6100        10479.1801         8029.8216         7497.0782            0.0000         9117.1250         9246.4644         8845.7616         2089.8702         4622.9647         9732.6697         7033.1972         8783.6100        10479.1801         8029.8216         7497.0782            0.0000         9117.1250         9246.4644         8845.7616         2089.8702         4622.9647         7033.1972         8783.6100        10479.1801         8029.8216         7497.0782            0.0000         9117.1250         9246.4644         8845.7616         2089.8702         4622.9647
         3629.8192         2266.3413         3115.2486         2641.0076         2914.0272         9117.1250            0.0000          680.5527         2957.5911         7311.2779         8976.9665          715.9533         3629.8192         2266.3413         3115.2486         2641.0076         2914.0272         9117.1250            0.0000          680.5527         2957.5911         7311.2779         8976.9665         3629.8192         2266.3413         3115.2486         2641.0076         2914.0272         9117.1250            0.0000          680.5527         2957.5911         7311.2779         8976.9665
         4308.2690         2910.0225         3436.2624         3319.5552         3591.8243         9246.4644          680.5527            0.0000         3561.9126         7267.9803         8309.6961          550.0087         4308.2690         2910.0225         3436.2624         3319.5552         3591.8243         9246.4644          680.5527            0.0000         3561.9126         7267.9803         8309.6961         4308.2690         2910.0225         3436.2624         3319.5552         3591.8243         9246.4644          680.5527            0.0000         3561.9126         7267.9803         8309.6961
         1863.3991          776.3876         1735.8051         1150.8111         1630.7428         8845.7616         2957.5911         3561.9126            0.0000         8505.7164        11433.2184         3190.5986         1863.3991          776.3876         1735.8051         1150.8111         1630.7428         8845.7616         2957.5911         3561.9126            0.0000         8505.7164        11433.2184         1863.3991          776.3876         1735.8051         1150.8111         1630.7428         8845.7616         2957.5911         3561.9126            0.0000         8505.7164        11433.2184
         6748.7292         8010.0818        10063.7661         7376.7865         6875.4796         2089.8702         7311.2779         7267.9803         8505.7164            0.0000         4780.9362         7799.5561         6748.7292         8010.0818        10063.7661         7376.7865         6875.4796         2089.8702         7311.2779         7267.9803         8505.7164            0.0000         4780.9362         6748.7292         8010.0818        10063.7661         7376.7865         6875.4796         2089.8702         7311.2779         7267.9803         8505.7164            0.0000         4780.9362
        11529.5405        11175.3029         9722.5442        11549.0237        11410.1997         4622.9647         8976.9665         8309.6961        11433.2184         4780.9362            0.0000         8568.8620        11529.5405        11175.3029         9722.5442        11549.0237        11410.1997         4622.9647         8976.9665         8309.6961        11433.2184         4780.9362            0.0000        11529.5405        11175.3029         9722.5442        11549.0237        11410.1997         4622.9647         8976.9665         8309.6961        11433.2184         4780.9362            0.0000
         4182.8427         2613.2725         2901.0626         3130.5634         3480.6514         9732.6697          715.9533          550.0087         3190.5986         7799.5561         8568.8620            0.0000         4182.8427         2613.2725         2901.0626         3130.5634         3480.6514         9732.6697          715.9533          550.0087         3190.5986         7799.5561         8568.8620         4182.8427         2613.2725         2901.0626         3130.5634         3480.6514         9732.6697          715.9533          550.0087         3190.5986         7799.5561         8568.8620
            0.0000         1805.4991         3599.2001         1093.7532          717.0231         7033.1972         3629.8192         4308.2690         1863.3991         6748.7292        11529.5405         4182.8427            0.0000         1805.4991         3599.2001         1093.7532          717.0231         7033.1972         3629.8192         4308.2690         1863.3991         6748.7292        11529.5405            0.0000         1805.4991         3599.2001         1093.7532          717.0231         7033.1972         3629.8192         4308.2690         1863.3991         6748.7292        11529.5405
         1805.4991            0.0000         2075.4472          753.8873         1288.1822         8783.6100         2266.3413         2910.0225          776.3876         8010.0818        11175.3029         2613.2725         1805.4991            0.0000         2075.4472          753.8873         1288.1822         8783.6100         2266.3413         2910.0225          776.3876         8010.0818        11175.3029         1805.4991            0.0000         2075.4472          753.8873         1288.1822         8783.6100         2266.3413         2910.0225          776.3876         8010.0818        11175.3029
         3599.2001         2075.4472            0.0000         2764.6070         3294.8773        10479.1801         3115.2486         3436.2624         1735.8051        10063.7661         9722.5442         2901.0626         3599.2001         2075.4472            0.0000         2764.6070         3294.8773        10479.1801         3115.2486         3436.2624         1735.8051        10063.7661         9722.5442         3599.2001         2075.4472            0.0000         2764.6070         3294.8773        10479.1801         3115.2486         3436.2624         1735.8051        10063.7661         9722.5442
         1093.7532          753.8873         2764.6070            0.0000          539.0031         8029.8216         2641.0076         3319.5552         1150.8111         7376.7865        11549.0237         3130.5634         1093.7532          753.8873         2764.6070            0.0000          539.0031         8029.8216         2641.0076         3319.5552         1150.8111         7376.7865        11549.0237         1093.7532          753.8873         2764.6070            0.0000          539.0031         8029.8216         2641.0076         3319.5552         1150.8111         7376.7865        11549.0237
          717.0231         1288.1822         3294.8773          539.0031            0.0000         7497.0782         2914.0272         3591.8243         1630.7428         6875.4796        11410.1997         3480.6514          717.0231         1288.1822         3294.8773          539.0031            0.0000         7497.0782         2914.0272         3591.8243         1630.7428         6875.4796        11410.1997          717.0231         1288.1822         3294.8773          539.0031            0.0000         7497.0782         2914.0272         3591.8243         1630.7428         6875.4796        11410.1997
         7033.1972         8783.6100        10479.1801         8029.8216         7497.0782            0.0000         9117.1250         9246.4644         8845.7616         2089.8702         4622.9647         9732.6697         7033.1972         8783.6100        10479.1801         8029.8216         7497.0782            0.0000         9117.1250         9246.4644         8845.7616         2089.8702         4622.9647         7033.1972         8783.6100        10479.1801         8029.8216         7497.0782            0.0000         9117.1250         9246.4644         8845.7616         2089.8702         4622.9647
         3629.8192         2266.3413         3115.2486         2641.0076         2914.0272         9117.1250            0.0000          680.5527         2957.5911         7311.2779         8976.9665          715.9533         3629.8192         2266.3413         3115.2486         2641.0076         2914.0272         9117.1250            0.0000          680.5527         2957.5911         7311.2779         8976.9665         3629.8192         2266.3413         3115.2486         2641.0076         2914.0272         9117.1250            0.0000          680.5527         2957.5911         7311.2779         8976.9665
         4308.2690         2910.0225         3436.2624         3319.5552         3591.8243         9246.4644          680.5527            0.0000         3561.9126         7267.9803         8309.6961          550.0087         4308.2690         2910.0225         3436.2624         3319.5552         3591.8243         9246.4644          680.5527            0.0000         3561.9126         7267.9803         8309.6961         4308.2690         2910.0225         3436.2624         3319.5552         3591.8243         9246.4644          680.5527            0.0000         3561.9126         7267.9803         8309.6961
         1863.3991          776.3876         1735.8051         1150.8111         1630.7428         8845.7616         2957.5911         3561.9126            0.0000         8505.7164        11433.2184         3190.5986         1863.3991          776.3876         1735.8051         1150.8111         1630.7428         8845.7616         2957.5911         3561.9126            0.0000         8505.7164        11433.2184         1863.3991          776.3876         1735.8051         1150.8111         1630.7428         8845.7616         2957.5911         3561.9126            0.0000         8505.7164        11433.2184
         6748.7292         8010.0818        10063.7661         7376.7865         6875.4796         2089.8702         7311.2779         7267.9803         8505.7164            0.0000         4780.9362         7799.5561         6748.7292         8010.0818        10063.7661         7376.7865         6875.4796         2089.8702         7311.2779         7267.9803         8505.7164            0.0000         4780.9362         6748.7292         8010.0818        10063.7661         7376.7865         6875.4796         2089.8702         7311.2779         7267.9803         8505.7164            0.0000         4780.9362
        11529.5405        11175.3029         9722.5442        11549.0237        11410.1997         4622.9647         8976.9665         8309.6961        11433.2184         4780.9362            0.0000         8568.8620        11529.5405        11175.3029         9722.5442        11549.0237        11410.1997         4622.9647         8976.9665         8309.6961        11433.2184         4780.9362            0.0000        11529.5405        11175.3029         9722.5442        11549.0237        11410.1997         4622.9647         8976.9665         8309.6961        11433.2184         4780.9362            0.0000
            0.0000         1805.4991         3599.2001         1093.7532          717.0231         7033.1972         3629.8192         4308.2690         1863.3991         6748.7292        11529.5405         4182.8427            0.0000         1805.4991         3599.2001         1093.7532          717.0231         7033.1972         3629.8192         4308.2690         1863.3991         6748.7292        11529.5405            0.0000         1805.4991         3599.2001         1093.7532          717.0231         7033.1972         3629.8192         4308.2690         1863.3991         6748.7292        11529.5405
         1805.4991            0.0000         2075.4472          753.8873         1288.1822         8783.6100         2266.3413         2910.0225          776.3876         8010.0818        11175.3029         2613.2725         1805.4991            0.0000         2075.4472          753.8873         1288.1822         8783.6100         2266.3413         2910.0225          776.3876         8010.0818        11175.3029         1805.4991            0.0000         2075.4472          753.8873         1288.1822         8783.6100         2266.3413         2910.0225          776.3876         8010.0818        11175.3029
         3599.2001         2075.4472            0.0000         2764.6070         3294.8773        10479.1801         3115.2486         3436.2624         1735.8051        10063.7661         9722.5442         2901.0626         3599.2001         2075.4472            0.0000         2764.6070         3294.8773        10479.1801         3115.2486         3436.2624         1735.8051        10063.7661         9722.5442         3599.2001         2075.4472            0.0000         2764.6070         3294.8773        10479.1801         3115.2486         3436.2624         1735.8051        10063.7661         9722.5442
         1093.7532          753.8873         2764.6070            0.0000          539.0031         8029.8216         2641.0076         3319.5552         1150.8111         7376.7865        11549.0237         3130.5634         1093.7532          753.8873         2764.6070            0.0000          539.0031         8029.8216         2641.0076         3319.5552         1150.8111         7376.7865        11549.0237         1093.7532          753.8873         2764.6070            0.0000          539.0031         8029.8216         2641.0076         3319.5552         1150.8111         7376.7865        11549.0237
          717.0231         1288.1822         3294.8773          539.0031            0.0000         7497.0782         2914.0272         3591.8243         1630.7428         6875.4796        11410.1997         3480.6514          717.0231         1288.1822         3294.8773          539.0031            0.0000         7497.0782         2914.0272         3591.8243         1630.7428         6875.4796        11410.1997          717.0231         1288.1822         3294.8773          539.0031            0.0000         7497.0782         2914.0272         3591.8243         1630.7428         6875.4796        11410.1997
         7033.1972         8783.6100        10479.1801         8029.8216         7497.0782            0.0000         9117.1250         9246.4644         8845.7616         2089.8702         4622.9647         9732.6697         7033.1972         8783.6100        10479.1801         8029.8216         7497.0782            0.0000         9117.1250         9246.4644         8845.7616         2089.8702         4622.9647         7033.1972         8783.6100        10479.1801         8029.8216         7497.0782            0.0000         9117.1250         9246.4644         8845.7616         2089.8702         4622.9647
         3629.8192         2266.3413         3115.2486         2641.0076         2914.0272         9117.1250            0.0000          680.5527         2957.5911         7311.2779         8976.9665          715.9533         3629.8192         2266.3413         3115.2486         2641.0076         2914.0272         9117.1250            0.0000          680.5527         2957.5911         7311.2779         8976.9665         3629.8192         2266.3413         3115.2486         2641.0076         2914.0272         9117.1250            0.0000          680.5527         2957.5911         7311.2779         8976.9665
         4308.2690         2910.0225         3436.2624         3319.5552         3591.8243         9246.4644          680.5527            0.0000         3561.9126         7267.9803         8309.6961          550.0087         4308.2690         2910.0225         3436.2624         3319.5552         3591.8243         9246.4644          680.5527            0.0000         3561.9126         7267.9803         8309.6961         4308.2690         2910.0225         3436.2624         3319.5552         3591.8243         9246.4644          680.5527            0.0000         3561.9126         7267.9803         8309.6961
         1863.3991          776.3876         1735.8051         1150.8111         1630.7428         8845.7616         2957.5911         3561.9126            0.0000         8505.7164        11433.2184         3190.5986         1863.3991          776.3876         1735.8051         1150.8111         1630.7428         8845.7616         2957.5911         3561.9126            0.0000         8505.7164        11433.2184         1863.3991          776.3876         1735.8051         1150.8111         1630.7428         8845.7616         2957.5911         3561.9126            0.0000         8505.7164        11433.2184
         6748.7292         8010.0818        10063.7661         7376.7865         6875.4796         2089.8702         7311.2779         7267.9803         8505.7164            0.0000         4780.9362         7799.5561         6748.7292         8010.0818        10063.7661         7376.7865         6875.4796         2089.8702         7311.2779         7267.9803         8505.7164            0.0000         4780.9362         6748.7292         8010.0818        10063.7661         7376.7865         6875.4796         2089.8702         7311.2779         7267.9803         8505.7164            0.0000         4780.9362
        11529.5405        11175.3029         9722.5442        11549.0237        11410.1997         4622.9647         8976.9665         8309.6961        11433.2184         4780.9362            0.0000         8568.8620        11529.5405        11175.3029         9722.5442        11549.0237        11410.1997         4622.9647         8976.9665         8309.6961        11433.2184         4780.9362            0.0000        11529.5405        11175.3029         9722.5442        11549.0237        11410.1997         4622.9647         8976.9665         8309.6961        11433.2184         4780.9362            0.0000

